interval_begin;interval_end;interval_id;edge_CO2_abs;edge_CO2_normed;edge_CO2_perVeh;edge_CO_abs;edge_CO_normed;edge_CO_perVeh;edge_HC_abs;edge_HC_normed;edge_HC_perVeh;edge_NOx_abs;edge_NOx_normed;edge_NOx_perVeh;edge_PMx_abs;edge_PMx_normed;edge_PMx_perVeh;edge_electricity_abs;edge_electricity_normed;edge_electricity_perVeh;edge_fuel_abs;edge_fuel_normed;edge_fuel_perVeh;edge_id;edge_sampledSeconds;edge_traveltime
0.00;3000.00;806271971;97556.733204;6106.837759;4349.619908;1326.581144;83.041073;59.146340;8.313043;0.520378;0.370642;38.565358;2.414107;1.719457;1.583452;0.099121;0.070599;0;0;0;41.935574;2.625075;1.869720;-6056686#12;36.77;1.64
0.00;3000.00;806271971;83666.219274;3906.593896;3922.308636;745.837222;34.825084;34.965172;5.333832;0.249051;0.250052;31.595405;1.475272;1.481206;1.182611;0.055219;0.055441;0;0;0;35.964591;1.679281;1.686036;-6056686#13;44.51;2.09
0.00;3000.00;806271971;115294.911556;6334.885250;4735.830108;1450.239476;79.683488;59.569739;9.271186;0.509406;0.380821;45.268676;2.487290;1.859447;1.833873;0.100762;0.075328;0;0;0;49.560439;2.723101;2.035734;-6056686#15;46.02;1.89
0.00;3000.00;806271971;146426.773521;8431.484080;4479.772205;2510.412202;144.553486;76.803405;14.824034;0.853591;0.453526;58.593922;3.373930;1.792619;2.447319;0.140920;0.074873;0;0;0;62.943076;3.624361;1.925677;-6056686#16;73.02;2.23
0.00;3000.00;806271971;420801.430314;16927.982446;14415.741219;6344.534370;255.227665;217.349940;38.910922;1.565307;1.333004;177.153218;7.126512;6.068884;8.151694;0.327926;0.279259;0;0;0;180.883280;7.276565;6.196668;-6056686#17;77.75;2.66
0.00;3000.00;806271971;751305.157212;8807.797857;27702.425701;14225.420544;166.769291;524.525423;82.411210;0.966134;3.038699;309.328904;3.626365;11.405700;13.601603;0.159456;0.501524;0;0;0;322.955729;3.786116;11.908153;-6056686#18;314.84;11.61
0.00;3000.00;806271971;436802.269458;5319.288851;29798.329917;6411.311853;78.075647;437.374984;39.471355;0.480674;2.692707;178.537360;2.174192;12.179688;7.759044;0.094488;0.529316;0;0;0;187.762316;2.286531;12.809007;-6056686#19;125.27;8.55
0.00;3000.00;806271971;413010.221573;2940.272104;50802.358651;6545.723896;46.599838;805.157344;39.529092;0.281413;4.862279;170.651423;1.214889;20.990993;7.593229;0.054057;0.934006;0;0;0;177.535146;1.263895;21.837726;-6056686#2;121.50;14.95
0.00;3000.00;806271971;308844.961275;4318.000158;29450.162006;4792.769804;67.008316;457.018456;29.147405;0.407514;2.779374;128.263135;1.793263;12.230635;5.773089;0.080714;0.550498;0;0;0;132.758797;1.856117;12.659323;-6056686#20;78.13;7.45
0.00;3000.00;806271971;93942.306815;1307.933266;22512.615872;1502.202134;20.914753;359.992220;9.038783;0.125845;2.166081;37.931979;0.528117;9.090133;1.604220;0.022335;0.384440;0;0;0;40.381926;0.562227;9.677246;-6056686#21;32.20;7.72
0.00;3000.00;806271971;240933.669396;492.144966;120487.344230;2910.977195;5.946129;1455.736395;18.863690;0.038532;9.433451;95.133239;0.194325;47.574718;4.000722;0.008172;2.000702;0;0;0;103.566958;0.211552;51.792295;-6056686#22;87.71;43.86
0.00;3000.00;806271971;28564.522625;10232.067806;1988.045369;960.612402;344.099965;66.857096;5.044121;1.806849;0.351063;12.441097;4.456512;0.865881;0.593128;0.212464;0.041281;0;0;0;12.278957;4.398433;0.854596;-6056686#3;11.28;0.79
0.00;3000.00;806271971;151311.996621;5284.470196;17354.563736;3302.434337;115.335309;378.769089;18.609513;0.649925;2.134398;64.387789;2.248700;7.384887;2.953869;0.103162;0.338791;0;0;0;65.042887;2.271579;7.460023;-6056686#4;42.36;4.86
0.00;3000.00;806271971;21429.865315;257158.383783;38.267617;571.582864;6858.994372;1.020684;3.103789;37.245472;0.005542;9.108003;109.296039;0.016264;0.412233;4.946792;0.000736;0;0;0;9.211925;110.543097;0.016450;-6056686#5;7.29;0.01
0.00;3000.00;806271971;85213.972350;3199.523367;7504.986325;1482.767271;55.673364;130.590651;8.734691;0.327961;0.769284;35.406955;1.329423;3.118370;1.562575;0.058670;0.137619;0;0;0;36.629877;1.375340;3.226076;-6056686#6;41.11;3.62
0.00;3000.00;806271971;53307.198032;3001.813122;4903.001381;761.629212;42.888553;70.051873;4.706966;0.265057;0.432930;21.045640;1.185113;1.935701;0.857849;0.048307;0.078902;0;0;0;22.914584;1.290357;2.107600;-6056686#7;19.55;1.80
0.00;3000.00;806271971;204081.795406;4423.738340;17281.522567;3129.263591;67.830858;264.984142;19.015888;0.412194;1.610254;82.871545;1.796349;7.017512;3.556659;0.077095;0.301176;0;0;0;87.726122;1.901578;7.428595;-6056686#8;63.72;5.40
0.00;3000.00;806271971;99496.842116;4795.028536;4923.432768;1792.500242;86.385554;88.698839;10.501357;0.506089;0.519642;41.201839;1.985631;2.038803;1.810549;0.087255;0.089592;0;0;0;42.769562;2.061184;2.116379;-6056686#9;56.80;2.81
0.00;3000.00;806271971;949144.463396;30453.833050;50682.471346;49069.398987;1574.419219;2620.210626;245.748022;7.884963;13.122467;427.177764;13.706238;22.810463;22.398307;0.718662;1.196026;0;0;0;408.017216;13.091461;21.787327;-6056869#0;430.24;22.97
0.00;3000.00;806271971;165183.292293;5078.656181;12338.112926;2834.360347;87.144054;211.708203;16.791566;0.516266;1.254220;68.288483;2.099569;5.100704;3.005271;0.092399;0.224474;0;0;0;71.005330;2.183100;5.303634;-6056869#1;48.12;3.59
0.00;3000.00;806271971;581589.083468;3834.864004;51763.851994;7766.690451;51.211762;691.267815;48.967393;0.322880;4.358302;234.504416;1.546268;20.871870;10.009914;0.066003;0.890924;0;0;0;249.999815;1.648441;22.251025;-6056869#2;167.41;14.90
0.00;3000.00;806271971;186328.547118;2457.890036;19882.771451;2828.267551;37.308135;301.799151;17.188140;0.226732;1.834114;75.065942;0.990207;8.010147;3.168105;0.041791;0.338063;0;0;0;80.094852;1.056544;8.546772;-6056869#3;83.62;8.92
0.00;3000.00;806271971;9037.636532;3368.063304;505.760424;80.158960;29.872904;4.485822;0.558085;0.207982;0.031231;3.403644;1.268439;0.190473;0.126020;0.046964;0.007052;0;0;0;3.884899;1.447789;0.217405;-6056869#4;4.47;0.25
0.00;3000.00;806271971;173290.756473;4610.840527;15742.299580;2469.130865;65.697495;224.303930;15.359821;0.408687;1.395336;72.045303;1.916948;6.544831;3.245761;0.086362;0.294856;0;0;0;74.489834;1.981991;6.766900;-6056869#5;45.23;4.11
0.00;3000.00;806271971;77839.565901;1300.396479;37636.079824;1512.393311;25.266212;731.254789;8.743936;0.146077;4.227766;33.455607;0.558913;16.176065;1.585254;0.026483;0.766483;0;0;0;33.459820;0.558983;16.178102;-6056869#6;17.04;8.24
0.00;3000.00;806271971;66725.880206;4726.744761;16780.528662;2103.874430;149.034788;529.091937;11.146069;0.789568;2.803064;29.103012;2.061607;7.318958;1.376488;0.097508;0.346165;0;0;0;28.683165;2.031865;7.213373;-6056869#7;16.06;4.04
0.00;3000.00;806271971;99398.822327;900.011973;49736.939980;1972.599284;17.861006;987.044413;11.304118;0.102354;5.656327;41.361500;0.374510;20.696366;1.831972;0.016588;0.916677;0;0;0;42.727539;0.386879;21.379902;-6056877;30.98;15.50
0.00;3000.00;806271971;26064.444646;4411.471590;4084.845134;538.726114;91.180724;84.429681;3.070590;0.519705;0.481226;11.236684;1.901836;1.761024;0.520863;0.088157;0.081630;0;0;0;11.203996;1.896304;1.755901;-6056891#0;6.73;1.05
0.00;3000.00;806271971;151538.305321;5343.695750;8808.350039;2967.389735;104.639074;172.483171;17.056835;0.601475;0.991449;62.751788;2.212816;3.647525;2.720926;0.095948;0.158157;0;0;0;65.140260;2.297041;3.786358;-6056891#1;74.18;4.31
0.00;3000.00;806271971;388710.557996;4863.441451;20640.927049;4848.025364;60.657183;257.435091;31.116286;0.389319;1.652307;152.948818;1.913654;8.121738;6.222929;0.077860;0.330444;0;0;0;167.090242;2.090588;8.872662;-6056891#10;150.55;7.99
0.00;3000.00;806271971;620710.704579;17314.106125;25044.960394;11447.156860;319.307025;461.879565;66.877474;1.865480;2.698429;264.386342;7.374793;10.667684;12.256319;0.341878;0.494528;0;0;0;266.816400;7.442577;10.765734;-6056891#11;122.03;4.92
0.00;3000.00;806271971;424163.164227;10353.860803;16136.368994;12215.853191;298.190070;464.725679;296.792704;7.244736;11.290836;128.758260;3.143001;4.898329;34.821299;0.849991;1.324701;0;0;0;182.011020;4.442905;6.924215;-6056891#12;150.54;5.73
0.00;3000.00;806271971;825477.682424;22605.504767;33839.534533;47154.932113;1291.326302;1933.063713;2250.946817;61.641629;92.275048;191.428233;5.242215;7.847386;217.759382;5.963288;8.926802;0;0;0;354.426193;9.705875;14.529305;-6056891#13;271.70;11.14
0.00;3000.00;806271971;244734.075489;5760.707936;16236.619516;4918.211627;115.768026;326.293471;28.152508;0.662672;1.867748;102.768406;2.419029;6.818060;4.593613;0.108127;0.304758;0;0;0;105.201186;2.476293;6.979460;-6056891#14;89.55;5.94
0.00;3000.00;806271971;305504.723500;2456.648584;29756.850002;3657.976451;29.414808;356.295167;23.723322;0.190766;2.310705;118.649084;0.954090;11.556689;4.649486;0.037388;0.452870;0;0;0;131.323809;1.056011;12.791236;-6056891#15;130.71;12.73
0.00;3000.00;806271971;87815.015519;5103.051749;6093.347011;1753.260935;101.884413;121.656043;10.006262;0.581478;0.694319;36.221688;2.104892;2.513366;1.580942;0.091871;0.109699;0;0;0;37.748199;2.193600;2.619289;-6056891#16;34.32;2.38
0.00;3000.00;806271971;92619.026659;7217.067012;4280.814975;1891.098199;147.358301;87.405815;10.755096;0.838059;0.497096;38.599218;3.007731;1.784041;1.743417;0.135851;0.080580;0;0;0;39.813182;3.102326;1.840150;-6056891#17;39.48;1.82
0.00;3000.00;806271971;172568.506320;16849.650739;5729.285598;3927.957614;383.527188;130.408447;21.959798;2.144163;0.729067;73.344100;7.161344;2.435029;3.408834;0.332840;0.113174;0;0;0;74.180310;7.242992;2.462791;-6056891#18;62.69;2.08
0.00;3000.00;806271971;936006.919330;24664.213948;43038.928823;44247.740207;1165.948359;2034.573999;223.465267;5.888413;10.275251;415.635170;10.952178;19.111496;21.312577;0.561596;0.979983;0;0;0;402.367367;10.602566;18.501424;-6056891#19;410.77;18.89
0.00;3000.00;806271971;27170.342102;163022.052614;61.323898;618.885596;3713.313574;1.396835;3.446413;20.678477;0.007779;11.367763;68.206575;0.025657;0.508238;3.049426;0.001147;0;0;0;11.679487;70.076923;0.026361;-6056891#20;10.35;0.02
0.00;3000.00;806271971;48932.488363;17956.876463;1099.040023;1182.652287;434.000839;26.562765;6.530231;2.396415;0.146671;20.532163;7.534739;0.461159;0.918189;0.336950;0.020623;0;0;0;21.034251;7.718991;0.472436;-6056891#21;18.11;0.41
0.00;3000.00;806271971;112032.713734;4441.336521;6064.214879;1513.266443;59.990741;81.911547;9.455397;0.374842;0.511811;43.877587;1.739448;2.375048;1.770256;0.070179;0.095822;0;0;0;48.158263;1.909148;2.606757;-6056891#22;49.68;2.69
0.00;3000.00;806271971;528894.876894;14630.563676;20239.041417;9889.454465;273.567205;378.436410;57.541235;1.591735;2.201911;224.155046;6.200693;8.577665;10.295084;0.284788;0.393959;0;0;0;227.349143;6.289050;8.699893;-6056891#23;126.92;4.86
0.00;3000.00;806271971;96529.645447;2733.260371;8634.289519;1058.096717;29.960266;94.643602;7.036297;0.199234;0.629376;37.235898;1.054344;3.330640;1.450978;0.041085;0.129786;0;0;0;41.494046;1.174914;3.711519;-6056891#24;39.79;3.56
0.00;3000.00;806271971;604957.994478;4223.583857;36985.745403;7515.421902;52.469783;459.475672;48.233045;0.336745;2.948858;238.359639;1.664135;14.572762;9.720889;0.067868;0.594313;0;0;0;260.045774;1.815539;15.898603;-6056891#25;232.93;14.24
0.00;3000.00;806271971;345339.724377;18072.728707;13216.235863;7255.331172;379.694610;277.663302;41.205176;2.156398;1.576932;147.752361;7.732352;5.654519;6.808334;0.356302;0.260557;0;0;0;148.447152;7.768713;5.681109;-6056891#26;90.95;3.48
0.00;3000.00;806271971;338824.122102;3766.456198;23322.790640;4676.533328;51.985549;321.906856;29.162419;0.324177;2.007381;134.682596;1.497166;9.270810;5.553205;0.061731;0.382252;0;0;0;145.646302;1.619042;10.025491;-6056891#3;131.96;9.08
0.00;3000.00;806271971;349197.373888;11171.336941;17297.893358;6157.991982;197.003209;305.043212;36.332864;1.162342;1.799790;148.275179;4.743541;7.344981;6.846530;0.219031;0.339151;0;0;0;150.104534;4.802065;7.435601;-6056891#4;81.14;4.02
0.00;3000.00;806271971;114551.386160;3756.809603;9265.092552;2017.579956;66.168241;163.184974;11.864366;0.389102;0.959608;47.036730;1.542609;3.804403;2.039397;0.066884;0.164950;0;0;0;49.240924;1.614898;3.982682;-6056891#5;49.46;4.00
0.00;3000.00;806271971;81683.402599;9308.649869;4046.700679;1924.592082;219.326733;95.346764;10.703005;1.219716;0.530241;35.120403;4.002325;1.739910;1.666722;0.189940;0.082572;0;0;0;35.112402;4.001413;1.739513;-6056891#6;29.63;1.47
0.00;3000.00;806271971;245305.466879;12098.913286;13113.958410;4879.274779;240.654736;260.844601;28.045249;1.383243;1.499291;105.037504;5.180641;5.615274;4.899330;0.241644;0.261917;0;0;0;105.446297;5.200804;5.637128;-6056891#7;56.85;3.04
0.00;3000.00;806271971;96197.092023;5083.069592;7289.166060;2261.687153;119.507908;171.375380;12.569374;0.664168;0.952422;41.373671;2.186191;3.135017;1.917653;0.101329;0.145307;0;0;0;41.351285;2.185008;3.133321;-6056891#8;44.14;3.34
0.00;3000.00;806271971;33090.526388;3587.048931;1628.198627;582.938861;63.191204;28.683142;3.423233;0.371082;0.168438;13.079472;1.417829;0.643567;0.536856;0.058196;0.026416;0;0;0;14.224353;1.541935;0.699900;-6056891#9;30.19;1.49
0.00;3000.00;806271971;181562.383195;16008.439371;5161.383648;4157.467068;366.565796;118.186830;23.199565;2.045516;0.659508;77.528864;6.835756;2.203960;3.518896;0.310263;0.100034;0;0;0;78.046461;6.881393;2.218674;-6057280#0;74.46;2.12
0.00;3000.00;806271971;387434.116141;6603.052682;22903.364295;5882.984653;100.263905;347.775622;35.847072;0.610943;2.119118;158.399585;2.699609;9.363872;6.899140;0.117582;0.407846;0;0;0;166.541231;2.838368;9.845169;-6057280#1;104.02;6.15
0.00;3000.00;806271971;295364.233551;11728.559903;18852.894563;5889.379272;233.860196;375.915002;33.839123;1.343711;2.159928;126.761661;5.033554;8.091109;5.933474;0.235611;0.378730;0;0;0;126.964366;5.041603;8.104048;-6057280#2;58.53;3.74
0.00;3000.00;806271971;1006831.067737;19803.266371;46410.944641;12243.740142;240.820983;564.388172;481.568994;9.471936;22.198433;4962.261982;97.602268;228.740723;138.215495;2.718548;6.371190;0;0;0;430.290926;8.463352;19.834716;-6057280#3;148.88;6.86
0.00;3000.00;806271971;75580.375061;4224.333958;5364.925366;1367.474505;76.430806;97.067508;7.993559;0.446776;0.567407;30.710778;1.716485;2.179945;1.310461;0.073244;0.093021;0;0;0;32.488987;1.815873;2.306167;-6057280#4;34.27;2.43
0.00;3000.00;806271971;123733.579585;5887.402677;9107.044804;2397.517692;114.076972;176.462211;13.834204;0.658249;1.018226;51.798009;2.464616;3.812440;2.326245;0.110686;0.171216;0;0;0;53.187951;2.530751;3.914742;-6057280#5;34.67;2.55
0.00;3000.00;806271971;304815.399154;8989.394912;16180.674581;8225.948766;242.593721;436.662322;44.605781;1.315481;2.367832;130.561996;3.850440;6.930690;6.067527;0.178939;0.322086;0;0;0;131.028924;3.864210;6.955477;-6057281#0;127.98;6.79
0.00;3000.00;806271971;147465.962869;6527.449481;10776.727374;2827.993063;125.178594;206.668099;16.330758;0.722866;1.193442;61.151645;2.706823;4.468927;2.698026;0.119426;0.197170;0;0;0;63.389618;2.805885;4.632477;-6057281#2;43.81;3.20
0.00;3000.00;806271971;143429.876675;4805.020994;11841.854898;2537.071530;84.994021;209.465654;14.934323;0.500312;1.233007;59.460952;1.991992;4.909214;2.641823;0.088503;0.218114;0;0;0;61.654475;2.065477;5.090316;-6057281#3;40.41;3.34
0.00;3000.00;806271971;106953.038693;4533.509235;9231.221114;1721.789550;72.982955;148.609336;10.337493;0.438184;0.892239;43.803017;1.856716;3.780681;1.911697;0.081033;0.165000;0;0;0;45.974572;1.948763;3.968110;-6057281#4;29.54;2.55
0.00;3000.00;806271971;211075.339200;9360.325463;17990.319938;3782.671672;167.745972;322.403715;22.258589;0.987077;1.897138;90.346602;4.006501;7.700399;4.238599;0.187964;0.361263;0;0;0;90.731862;4.023586;7.733235;-6057281#5;32.93;2.81
0.00;3000.00;806271971;100075.505387;1250.943817;19218.340702;1418.102663;17.726283;272.330177;8.781557;0.109769;1.686396;39.976651;0.499708;7.677052;1.670856;0.020886;0.320869;0;0;0;43.018253;0.537728;8.261157;-6057357#0;46.62;8.95
0.00;3000.00;806271971;155183.489041;5632.794521;17433.621543;2933.798159;106.489951;329.588715;17.056851;0.619123;1.916201;66.369330;2.409050;7.456062;3.117956;0.113174;0.350277;0;0;0;66.706586;2.421292;7.493950;-6057357#1;35.83;4.03
0.00;3000.00;806271971;515399.480207;10624.967810;5062.546121;7288.784180;150.258392;71.594574;80.349393;1.656404;0.789237;197.093821;4.063092;1.935967;16.056527;0.331006;0.157716;0;0;0;221.470710;4.565622;2.175411;-6057718;417.01;4.10
0.00;3000.00;806271971;195045.405358;1777.314044;48330.127256;3672.297134;33.463107;909.955236;21.345466;0.194506;5.289174;82.282570;0.749784;20.388725;3.775683;0.034405;0.935573;0;0;0;83.841706;0.763992;20.775062;-6057920;57.56;14.26
0.00;3000.00;806271971;39286.738568;434.387600;12518.834190;382.300080;4.227035;121.821039;2.633712;0.029121;0.839240;14.708644;0.162631;4.686952;0.538414;0.005953;0.171567;0;0;0;16.887770;0.186726;5.381337;-6057926#0;33.80;10.77
0.00;3000.00;806271971;397475.152105;4047.608474;34858.665478;5591.853885;56.943522;490.406917;34.841314;0.354800;3.055592;162.704121;1.656865;14.269190;7.136221;0.072670;0.625848;0;0;0;170.857000;1.739888;14.984200;-6057926#1;117.17;10.28
0.00;3000.00;806271971;153828.450029;5761.365170;13947.238495;3143.637147;117.739219;285.025670;17.953847;0.672429;1.627830;65.527827;2.454226;5.941243;3.011669;0.112797;0.273060;0;0;0;66.124411;2.476570;5.995334;-6057928#0;41.10;3.73
0.00;3000.00;806271971;150771.219670;1462.142101;24365.312662;1784.565339;17.306274;288.393850;11.625085;0.112737;1.878666;59.190054;0.574011;9.565381;2.404774;0.023321;0.388622;0;0;0;64.810113;0.628512;10.473608;-6057928#1;61.53;9.94
0.00;3000.00;806271971;253759.137475;9575.816508;23023.150380;4797.213282;181.026916;435.243294;27.901636;1.052892;2.531470;109.506012;4.132302;9.935301;5.186549;0.195719;0.470567;0;0;0;109.079764;4.116217;9.896628;-6057928#2;40.18;3.65
0.00;3000.00;806271971;3377074.869650;21484.942443;183078.691614;55721.093855;354.497469;3020.763635;3526.619213;22.436343;191.185821;21203.193402;134.894667;1149.471971;773.872552;4.923375;41.953341;0;0;0;1442.309689;9.175971;78.190796;-6057932#0;607.12;32.91
0.00;3000.00;806271971;256615.737521;5621.374316;22113.925936;5005.876618;109.657757;431.382681;28.864903;0.632309;2.487440;108.520910;2.377238;9.351817;4.956362;0.108573;0.427116;0;0;0;110.308299;2.416392;9.505845;-6057932#1;75.08;6.47
0.00;3000.00;806271971;420663.588126;18849.750028;15700.230685;7447.841400;333.734491;277.972307;43.927357;1.968366;1.639480;179.092104;8.025038;6.684171;8.321159;0.372867;0.310567;0;0;0;180.824620;8.102672;6.748833;-6057932#10;72.13;2.69
0.00;3000.00;806271971;123957.421307;7663.519092;11485.099755;2816.810666;174.145945;260.987613;15.756283;0.974113;1.459876;53.119617;3.284057;4.921723;2.463981;0.152333;0.228297;0;0;0;53.284284;3.294237;4.936980;-6057932#13;28.59;2.65
0.00;3000.00;806271971;186554.706848;1331.978629;62221.923716;3107.539735;22.187468;1036.463264;18.477914;0.131930;6.162971;76.923753;0.549227;25.656517;3.436426;0.024536;1.146157;0;0;0;80.191889;0.572561;26.746544;-6057932#14;44.43;14.82
0.00;3000.00;806271971;130300.760937;4554.643552;10851.284775;2870.437965;100.335728;239.046492;16.128301;0.563762;1.343145;54.733175;1.913190;4.558111;2.447006;0.085535;0.203784;0;0;0;56.011189;1.957863;4.664542;-6057932#2;49.92;4.16
0.00;3000.00;806271971;137009.610721;3438.133268;14084.439539;2347.097445;58.898305;241.279074;13.906994;0.348984;1.429624;56.220461;1.410802;5.779402;2.447889;0.061428;0.251640;0;0;0;58.894732;1.477910;6.054315;-6057932#3;46.64;4.79
0.00;3000.00;806271971;265730.222800;9334.785344;22025.864201;5317.892133;186.811199;440.789793;30.534509;1.072641;2.530946;114.349467;4.016960;9.478206;5.363533;0.188415;0.444573;0;0;0;114.225944;4.012621;9.467968;-6057932#4;51.10;4.24
0.00;3000.00;806271971;238209.100401;6727.486949;18502.071128;5060.731535;142.924873;393.074885;28.683309;0.810072;2.227877;101.886665;2.877477;7.913696;4.718196;0.133251;0.366470;0;0;0;102.396195;2.891867;7.953272;-6057932#5;70.00;5.44
0.00;3000.00;806271971;288197.517036;8129.690184;18853.877487;5004.295096;141.164883;327.380914;29.643420;0.836204;1.939272;121.915552;3.439085;7.975714;5.636186;0.158990;0.368719;0;0;0;123.883384;3.494595;8.104449;-6057932#6;71.38;4.67
0.00;3000.00;806271971;423451.148129;12345.514523;11799.480920;10498.342500;306.074125;292.536678;57.745677;1.683547;1.609085;180.049151;5.249246;5.017076;8.302225;0.242047;0.231342;0;0;0;182.025518;5.306866;5.072147;-6057932#7;227.88;6.35
0.00;3000.00;806271971;129568.407559;13043.799419;2909.340676;2727.630171;274.593641;61.246453;15.432345;1.553592;0.346519;53.828415;5.418968;1.208668;2.373109;0.238904;0.053286;0;0;0;55.696380;5.607018;1.250612;-6057932#8;53.73;1.21
0.00;3000.00;806271971;762806.891713;7690.877752;26310.762549;9802.207734;98.829182;338.098099;62.405051;0.629189;2.152477;302.594225;3.050858;10.437091;12.516230;0.126193;0.431710;0;0;0;327.898175;3.305981;11.309876;-6057932#9;283.36;9.77
0.00;3000.00;806271971;415663.013247;6663.936084;20716.034585;8587.176513;137.670165;427.972276;48.873231;0.783539;2.435770;173.741341;2.785432;8.659013;7.869742;0.126168;0.392216;0;0;0;178.676776;2.864558;8.904988;-6058243#0;207.16;10.32
0.00;3000.00;806271971;196030.303169;6635.722533;10278.531023;2823.876434;95.589611;148.065381;17.457429;0.590943;0.915352;79.814686;2.701767;4.184954;3.469955;0.117460;0.181941;0;0;0;84.264903;2.852409;4.418294;-6058243#1;55.76;2.92
0.00;3000.00;806271971;206081.750148;12489.803039;8504.394898;3976.351551;240.991003;164.092472;22.988838;1.393263;0.948683;87.495102;5.302733;3.610669;4.018897;0.243570;0.165848;0;0;0;88.585759;5.368834;3.655677;-6058243#2;53.42;2.20
0.00;3000.00;806271971;340672.564719;5816.006227;26654.505414;5042.504557;86.086292;394.529759;31.079613;0.530595;2.431695;142.393383;2.430958;11.140977;6.528533;0.111456;0.510798;0;0;0;146.439636;2.500036;11.457559;-6058243#3;79.57;6.23
0.00;3000.00;806271971;377710.251174;7613.846824;23352.641899;6449.095541;130.000246;398.727380;38.352533;0.773107;2.371217;159.920710;3.223666;9.887397;7.384723;0.148861;0.456574;0;0;0;162.360848;3.272854;10.038263;-6058243#4;103.10;6.37
0.00;3000.00;806271971;357008.510011;7131.849709;19476.610628;5735.705817;114.580439;312.911613;34.608419;0.691362;1.888063;150.130801;2.999117;8.190391;6.877937;0.137398;0.375226;0;0;0;153.461976;3.065663;8.372123;-6058243#5;107.24;5.85
0.00;3000.00;806271971;62982.567195;151158.161267;205.825383;1848.860060;4437.264143;6.042026;9.894079;23.745789;0.032334;26.966907;64.720576;0.088127;1.248598;2.996635;0.004080;0;0;0;27.074022;64.977653;0.088477;-6058243#6;30.24;0.10
0.00;3000.00;806271971;353226.876626;2258.363535;58902.528985;6693.696937;42.796293;1116.210866;38.795477;0.248040;6.469360;146.837136;0.938806;24.485902;6.530502;0.041753;1.088997;0;0;0;151.837705;0.970778;25.319774;-6058863#0;121.28;20.22
0.00;3000.00;806271971;183698.472052;4582.914064;19100.511253;3544.960538;88.439764;368.596199;20.494307;0.511292;2.130947;77.697418;1.938397;8.078785;3.567529;0.089003;0.370943;0;0;0;78.964186;1.970000;8.210500;-6058863#11;48.39;5.03
0.00;3000.00;806271971;213099.825995;3085.422191;20423.779554;3112.762907;45.068961;298.331466;19.139277;0.277113;1.834335;85.244846;1.234240;8.169983;3.555978;0.051486;0.340810;0;0;0;91.602730;1.326294;8.779331;-6058863#12;80.24;7.69
0.00;3000.00;806271971;75377.460342;2220.794314;24176.108038;1796.217948;52.920735;576.108016;9.966984;0.293650;3.196750;32.747525;0.964818;10.503242;1.551753;0.045718;0.497700;0;0;0;32.401702;0.954629;10.392325;-6058863#2;20.92;6.71
0.00;3000.00;806271971;144816.642209;3360.014900;19402.026503;3016.328842;69.984428;404.117174;17.150605;0.397926;2.297778;61.165967;1.419164;8.194802;2.778437;0.064465;0.372245;0;0;0;62.250763;1.444333;8.340139;-6058863#3;48.00;6.43
0.00;3000.00;806271971;168450.912627;4217.423225;26225.050357;2940.926463;73.630539;457.854121;17.411253;0.435917;2.710647;71.858158;1.799078;11.187139;3.369184;0.084353;0.524527;0;0;0;72.409495;1.812881;11.272973;-6058863#4;29.51;4.59
0.00;3000.00;806271971;136509.136191;2960.082462;18103.948420;2327.879531;50.478053;308.725204;13.808004;0.299415;1.831228;56.990739;1.235795;7.558156;2.562524;0.055566;0.339844;0;0;0;58.679378;1.272412;7.782105;-6058863#5;43.62;5.78
0.00;3000.00;806271971;67868.527904;3807.491047;6306.743490;1485.152013;83.318486;138.009075;8.371366;0.469642;0.777917;29.200598;1.638182;2.713492;1.364766;0.076565;0.126822;0;0;0;29.173862;1.636682;2.711007;-6058863#6;28.50;2.65
0.00;3000.00;806271971;22032.467914;2238.692760;1934.885827;260.165559;26.435112;22.847674;1.694727;0.172199;0.148831;8.468031;0.860427;0.743660;0.325149;0.033038;0.028554;0;0;0;9.470859;0.962323;0.831728;-6058863#7;13.12;1.15
0.00;3000.00;806271971;376659.169507;4869.018673;32960.295905;6335.623373;81.899688;554.411091;37.711990;0.487497;3.300061;156.558970;2.023815;13.699998;6.955372;0.089911;0.608643;0;0;0;161.909601;2.092982;14.168216;-6058863#8;104.22;9.12
0.00;3000.00;806271971;139759.847970;3250.229023;16108.126324;2970.282966;69.076348;342.342196;16.812748;0.390994;1.937766;58.761560;1.366548;6.772608;2.643017;0.061466;0.304623;0;0;0;60.077166;1.397143;6.924239;-6058863#9;62.02;7.15
0.00;3000.00;806271971;84800.021665;1889.343223;11342.978101;1380.516770;30.757893;184.659994;8.246935;0.183742;1.103122;34.280232;0.763763;4.585375;1.454188;0.032399;0.194514;0;0;0;36.452041;0.812151;4.875880;-6058869#0;38.61;5.16
0.00;3000.00;806271971;213305.882445;3150.363802;22799.833966;3291.461581;48.612356;351.817665;19.953979;0.294705;2.132840;86.217845;1.273371;9.215651;3.682039;0.054381;0.393566;0;0;0;91.691254;1.354209;9.800693;-6058869#1;65.73;7.03
0.00;3000.00;806271971;137329.852722;4025.301008;15513.173033;2234.463807;65.494787;252.411424;13.420199;0.393362;1.515984;56.876624;1.667121;6.424946;2.532329;0.074226;0.286059;0;0;0;59.032168;1.730303;6.668443;-6058869#2;34.01;3.84
