tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
2002.00;-799540093#5_0;28.47;29.70;1942.00;0.00;6061782#3_0;5.10;0.00;tripinfo_1942 emissions_1942;60.00;1942;0;657.81;1.07;0.00;23.79;DEFAULT_VEHTYPE;;2;4.00;299839.120101;5292.719223;31.324734;126.665691;6.350453;0;128.887261
2003.00;507341800#2_0;21.57;12.24;1872.00;0.00;6054093#2_0;5.10;0.00;tripinfo_1872 emissions_1872;131.00;1872;0;1425.23;1.04;0.00;37.61;DEFAULT_VEHTYPE;;1;1.00;467100.086690;7623.781106;45.817645;196.050788;9.016909;0;200.785539
2004.00;-6062805#3_1;0.34;7.22;1876.00;0.00;126303358#0_0;5.10;0.00;tripinfo_1876 emissions_1876;128.00;1876;0;839.95;1.15;0.00;87.00;DEFAULT_VEHTYPE;;1;48.00;410070.541656;11867.340635;63.558476;175.465785;8.475471;0;176.274642
2005.00;-421789039#1_0;18.21;14.58;1771.00;0.00;6054454#2_0;5.10;0.00;tripinfo_1771 emissions_1771;234.00;1771;0;1499.27;1.14;0.00;161.97;DEFAULT_VEHTYPE;;6;88.00;751163.091655;20869.462617;112.820202;323.050929;15.815091;0;322.897004
2005.00;6054382#4_0;143.81;13.71;1954.00;0.00;6063369#4_0;5.10;0.00;tripinfo_1954 emissions_1954;51.00;1954;0;561.94;1.03;0.00;10.18;DEFAULT_VEHTYPE;;0;0.00;181818.784082;2859.514402;17.330271;75.969750;3.444904;0;78.155802
2006.00;-57692667#0_0;0.47;11.62;1794.00;0.00;-6056686#8_0;5.10;0.00;tripinfo_1794 emissions_1794;212.00;1794;0;1866.19;1.05;0.00;116.39;DEFAULT_VEHTYPE;;4;51.00;793847.239163;17240.690784;97.445428;338.576810;16.535688;0;341.241655
2007.00;-507340350#2_0;0.82;11.71;1887.00;0.00;507341800#0_0;5.10;0.00;tripinfo_1887 emissions_1887;120.00;1887;0;699.84;0.93;0.00;64.65;DEFAULT_VEHTYPE;;1;43.00;338984.267174;10660.744413;56.518992;145.564707;6.937338;0;145.717961
2007.00;507341800#2_0;21.57;8.48;1945.00;0.00;6055573#2_0;5.10;0.00;tripinfo_1945 emissions_1945;62.00;1945;0;536.44;0.85;0.00;13.37;DEFAULT_VEHTYPE;;0;0.00;153995.521316;2920.415802;16.877834;62.862427;2.630149;0;66.196648
2007.00;-6061786#13_0;43.18;12.29;1951.00;0.00;6060452#8_0;5.10;0.00;tripinfo_1951 emissions_1951;56.00;1951;0;521.93;0.94;0.00;19.84;DEFAULT_VEHTYPE;;1;3.00;207568.738443;3516.673779;20.935754;86.813361;3.944817;0;89.224759
2010.00;130908153#4_0;31.45;11.86;1810.00;0.00;6054524#4_0;5.10;0.00;tripinfo_1810 emissions_1810;200.00;1810;0;1506.88;0.85;0.00;112.06;DEFAULT_VEHTYPE;;3;66.00;658029.216535;17324.301068;94.634569;281.549197;13.977383;0;282.861465
2010.00;421789044#1_0;117.75;11.11;1867.00;0.35;806271971_3;5.10;0.00;tripinfo_Flow2.35 emissions_Flow2.35;143.00;Flow2.35;0;971.87;1.00;42.00;25.66;passenger;;0;0.00;400873.646360;11384.362649;61.270809;170.292275;7.982390;0;172.321464
2011.00;806271971_1;46.51;12.14;1458.00;5.39;806271971_0;7.10;0.00;tripinfo_Flow8.23 emissions_Flow8.23;553.00;Flow8.23;0;2102.76;1.00;158.00;253.27;bus;;4;102.00;5611310.834866;11982.367999;2589.330889;48743.457510;1238.396973;0;2392.472987
2012.00;-806271971_0;46.51;6.97;1453.00;0.39;806271971_0;7.10;0.00;tripinfo_Flow7.23 emissions_Flow7.23;559.00;Flow7.23;0;2003.97;1.00;195.00;224.30;bus;;3;70.00;5559526.291650;11984.651227;2587.184131;48493.121661;1237.064829;0;2370.363483
2012.00;-6055573#6_0;15.22;9.33;1799.00;0.00;-130908153#6_0;5.10;0.00;tripinfo_1799 emissions_1799;213.00;1799;0;2541.54;1.00;0.00;90.66;DEFAULT_VEHTYPE;;2;33.00;795792.892792;15833.293317;91.254609;334.111636;16.590052;0;342.077317
2012.00;6061783#6_0;21.87;12.32;1804.00;1.00;-6056686#11_0;5.10;0.00;tripinfo_1803 emissions_1803;208.00;1803;0;1678.63;0.91;0.00;109.86;DEFAULT_VEHTYPE;;3;52.00;785334.355650;17684.749468;99.335934;336.319215;16.427999;0;337.582676
2012.00;-507342041#4_0;26.65;12.88;1892.00;0.00;-637504388#2_0;5.10;0.00;tripinfo_1892 emissions_1892;120.00;1892;0;890.98;0.95;0.00;62.95;DEFAULT_VEHTYPE;;1;37.00;400763.907707;10479.799734;57.244411;171.455998;8.286064;0;172.273132
2014.00;-6061783#3_0;49.79;10.61;1843.00;0.00;-112320365_0;5.10;0.00;tripinfo_1843 emissions_1843;171.00;1843;0;1679.15;0.80;0.00;62.92;DEFAULT_VEHTYPE;;2;21.00;574858.311140;10616.530057;62.027354;241.490739;11.352167;0;247.106818
2015.00;-6061786#3_0;22.02;11.64;1975.00;0.00;6061786#8_0;5.10;0.00;tripinfo_1975 emissions_1975;40.00;1975;0;357.03;0.90;0.00;10.23;DEFAULT_VEHTYPE;;0;0.00;117677.478805;2129.989688;12.450706;48.274942;2.067663;0;50.584781
2016.00;-6060452#11_1;150.87;11.87;1934.00;0.00;6054053#1_0;1.73;0.00;tripinfo_1934 emissions_1934;82.00;1934;0;523.48;0.87;0.00;36.41;DEFAULT_VEHTYPE;;1;24.00;213425.924552;5869.361640;31.722561;89.854669;4.100249;0;91.744337
2021.00;-421789039#6_2;26.64;9.88;1899.00;0.00;-112343453#1_0;5.10;0.00;tripinfo_1899 emissions_1899;122.00;1899;0;909.30;0.88;0.00;42.70;DEFAULT_VEHTYPE;;1;19.00;294528.221268;6978.402510;38.662492;122.753955;5.445438;0;126.606729
2021.00;6054454#1_0;24.45;13.61;1905.00;0.00;-800638464#3_0;5.10;0.00;tripinfo_1905 emissions_1905;116.00;1905;0;764.24;1.04;0.00;75.64;DEFAULT_VEHTYPE;;2;38.00;464010.064031;11813.172597;64.912856;201.619332;10.031235;0;199.459273
2022.00;-421790824#3_0;37.51;12.83;1859.00;0.00;684178509#1_0;5.10;0.00;tripinfo_1859 emissions_1859;163.00;1859;0;1212.56;0.99;0.00;84.90;DEFAULT_VEHTYPE;;1;58.00;560825.029633;15525.176583;84.017605;240.301823;11.713483;0;241.077904
2026.00;-421789039#2_2;0.13;9.85;1981.00;0.00;6055023#0_0;5.10;0.00;tripinfo_1981 emissions_1981;45.00;1981;0;527.30;1.13;0.00;10.56;DEFAULT_VEHTYPE;;0;0.00;161493.188802;2332.051743;14.375244;65.795346;2.896700;0;69.418860
2027.00;6057932#3_0;47.81;14.54;1974.00;0.00;6054053#4_0;5.10;0.00;tripinfo_1974 emissions_1974;53.00;1974;0;496.06;1.09;0.00;17.73;DEFAULT_VEHTYPE;;0;0.00;189825.170874;3463.050747;20.237914;79.227683;3.563739;0;81.597836
2029.00;6061786#0_0;83.50;14.31;1811.00;0.00;421790824#3_0;5.10;0.00;tripinfo_1811 emissions_1811;218.00;1811;0;1714.10;1.07;0.00;135.71;DEFAULT_VEHTYPE;;3;87.00;856632.821030;23720.380455;128.681397;370.642374;19.115221;0;368.233304
2031.00;-6060452#0_0;281.78;15.29;1859.00;4.00;-799540093#2_0;5.10;0.00;tripinfo_1855 emissions_1855;172.00;1855;0;1519.32;1.13;0.00;88.91;DEFAULT_VEHTYPE;;3;41.00;596308.727661;12569.350266;71.266026;250.744311;11.964792;0;256.328541
2032.00;126303358#3_1;0.20;32.17;1990.00;0.00;-6056686#3_0;0.85;0.00;tripinfo_1990 emissions_1990;42.00;1990;0;430.60;1.18;0.00;19.89;DEFAULT_VEHTYPE;;1;4.00;276188.185233;4987.171567;29.441134;119.229125;6.101419;0;118.720418
2035.00;-6055573#3_0;18.93;14.98;1917.00;0.00;57692667#1_0;5.10;0.00;tripinfo_1917 emissions_1917;118.00;1917;0;881.04;1.11;0.00;66.90;DEFAULT_VEHTYPE;;2;41.00;390305.831735;10099.235928;55.206291;166.583958;8.131839;0;167.777484
2037.00;6061786#4_0;34.48;1.51;1974.00;0.68;-6061783#1_1;5.10;0.00;tripinfo_Flow4.37 emissions_Flow4.37;63.00;Flow4.37;0;373.22;1.22;21.00;18.09;passenger;;1;1.00;205802.654644;5999.940111;32.133940;89.361287;4.383495;0;88.466987
2038.00;6060452#7_1;19.90;9.71;1919.00;0.00;-421800694#4_0;5.10;0.00;tripinfo_1919 emissions_1919;119.00;1919;0;653.76;1.11;0.00;84.04;DEFAULT_VEHTYPE;;1;66.00;401989.521987;14006.307456;73.290383;174.397057;8.815137;0;172.802276
2038.00;6061786#10_0;22.30;11.96;1944.00;0.00;-507342041#0_0;5.10;0.00;tripinfo_1944 emissions_1944;94.00;1944;0;911.94;1.03;0.00;28.47;DEFAULT_VEHTYPE;;2;6.00;277433.833527;4625.770264;27.562767;113.433703;4.943845;0;119.257204
2039.00;-6055573#3_0;18.93;8.58;1894.00;0.00;468442114_0;5.10;0.00;tripinfo_1894 emissions_1894;145.00;1894;0;1564.12;0.89;0.00;53.93;DEFAULT_VEHTYPE;;2;20.00;485819.036963;9045.797439;52.820072;201.609691;9.610524;0;208.832982
2040.00;806271971_1;46.51;11.16;1521.00;5.23;806271971_0;7.10;0.00;tripinfo_Flow8.24 emissions_Flow8.24;519.00;Flow8.24;0;2102.76;1.00;158.00;220.29;bus;;9;60.00;5388580.714554;11038.150308;2352.430342;46034.748733;1144.503270;0;2297.588007
2040.00;-6057932#1_0;54.78;9.84;1909.00;2.00;507340350#2_0;0.82;0.00;tripinfo_1907 emissions_1907;131.00;1907;0;1105.73;0.75;0.00;46.29;DEFAULT_VEHTYPE;;1;24.00;336050.306723;7783.908537;43.286008;139.860005;6.391117;0;144.455232
2043.00;6055576#2_0;28.53;13.83;1965.00;0.00;-126303358#2_0;5.10;0.00;tripinfo_1965 emissions_1965;78.00;1965;0;1037.60;1.02;0.00;16.71;DEFAULT_VEHTYPE;;0;0.00;339170.833631;5149.350043;31.593754;142.439434;6.850047;0;145.793846
2043.00;6060452#11_1;150.87;11.42;1974.00;0.68;806271971_1;5.10;0.00;tripinfo_Flow3.37 emissions_Flow3.37;69.00;Flow3.37;0;407.78;1.00;21.00;17.03;passenger;;1;1.00;207834.687887;6076.001882;32.572533;89.346780;4.264196;0;89.340745
2044.00;-126303358#3_0;0.20;12.91;1782.00;0.00;-6057281#4_0;5.10;0.00;tripinfo_1782 emissions_1782;262.00;1782;0;1845.96;0.92;0.00;177.79;DEFAULT_VEHTYPE;;5;113.00;1025395.997520;28119.374297;152.682224;445.002996;22.606076;0;440.777922
2045.00;126303358#3_1;0.20;2.76;1723.00;0.00;6057280#4_0;5.10;0.00;tripinfo_1723 emissions_1723;322.00;1723;0;1872.39;0.90;0.00;224.73;DEFAULT_VEHTYPE;;6;154.00;1089180.410216;34577.343115;183.408029;473.386949;23.933464;0;468.200381
2045.00;-507340350#1_3;31.64;13.49;1847.00;0.00;-392388948#1_0;5.10;0.00;tripinfo_1847 emissions_1847;198.00;1847;0;2079.32;0.97;0.00;101.84;DEFAULT_VEHTYPE;;2;42.00;889656.630965;18418.077239;105.332657;380.266854;19.010227;0;382.424844
2045.00;-800638464#0_0;27.68;10.46;1914.00;0.00;131052342#0_0;5.10;0.00;tripinfo_1914 emissions_1914;131.00;1914;0;1463.31;1.14;0.00;60.08;DEFAULT_VEHTYPE;;1;4.00;497641.042810;8147.618367;48.955577;208.502736;9.824428;0;213.913603
2046.00;-806271971_0;46.51;6.55;1516.00;0.23;806271971_0;7.10;0.00;tripinfo_Flow7.24 emissions_Flow7.24;530.00;Flow7.24;0;2003.97;1.00;195.00;194.87;bus;;7;24.00;5228605.651941;11039.150151;2373.522916;45214.855973;1141.704280;0;2229.318528
2046.00;6058243#5_1;56.85;14.12;2016.00;0.00;6058243#0_0;5.10;0.00;tripinfo_2016 emissions_2016;30.00;2016;0;380.90;1.09;0.00;4.71;DEFAULT_VEHTYPE;;0;0.00;89915.759405;1179.862359;7.357357;35.383685;1.462667;0;38.650994
2047.00;130908064#1_2;94.25;7.90;1928.00;0.00;-6056686#4_0;5.10;0.00;tripinfo_1928 emissions_1928;119.00;1928;0;395.84;1.05;0.00;91.61;DEFAULT_VEHTYPE;;1;68.00;318080.788878;13743.839581;70.071021;140.370882;7.117117;0;136.734545
2047.00;-6054524#5_0;23.44;12.89;1969.00;0.00;6061786#12_0;5.10;0.00;tripinfo_1969 emissions_1969;78.00;1969;0;691.49;0.97;0.00;29.97;DEFAULT_VEHTYPE;;1;12.00;232644.677441;4618.686022;26.514875;96.752965;4.348621;0;100.004512
2049.00;-6057932#2_0;34.34;11.03;1840.00;0.00;6054093#2_0;5.10;0.00;tripinfo_1840 emissions_1840;209.00;1840;0;1810.94;0.85;0.00;71.69;DEFAULT_VEHTYPE;;3;24.00;574249.937251;11111.478910;64.070548;239.760166;10.876238;0;246.846274
2050.00;6055023#2_0;37.71;12.82;1982.00;25.00;799540093#5_0;5.10;0.00;tripinfo_1957 emissions_1957;68.00;1957;0;525.67;1.01;0.00;39.27;DEFAULT_VEHTYPE;;1;14.00;305709.831087;7299.186858;40.573709;132.418315;6.569029;0;131.412030
2050.00;6054524#4_0;9.20;6.88;1995.00;0.00;-6061782#3_0;5.10;0.00;tripinfo_1995 emissions_1995;55.00;1995;0;308.95;0.91;0.00;27.42;DEFAULT_VEHTYPE;;1;11.00;167347.815395;4323.374926;23.637860;71.980972;3.380850;0;71.936431
2051.00;-507342041#1_0;100.47;11.60;1937.00;11.00;-6055573#12_0;5.10;0.00;tripinfo_1926 emissions_1926;114.00;1926;0;1166.57;0.86;0.00;14.91;DEFAULT_VEHTYPE;;0;0.00;275524.700114;4112.080682;25.123354;110.075046;4.444191;0;118.436806
2053.00;-799540093#0_0;91.85;25.34;1992.00;0.00;507341799_0;0.20;0.00;tripinfo_1992 emissions_1992;61.00;1992;0;725.87;0.92;0.00;19.06;DEFAULT_VEHTYPE;;1;3.00;287980.670711;4812.207636;28.872659;121.085201;5.949092;0;123.789816
2054.00;-126303358#2_0;153.41;24.81;1756.00;0.00;-6054454#3_0;5.10;0.00;tripinfo_1756 emissions_1756;298.00;1756;0;1858.68;0.92;0.00;213.81;DEFAULT_VEHTYPE;;5;138.00;1104288.500516;32920.865725;176.412708;481.612393;24.608014;0;474.692533
2057.00;421789039#0_0;62.12;11.26;1829.00;0.00;-6056686#16_0;5.10;0.00;tripinfo_1829 emissions_1829;228.00;1829;0;1893.06;0.93;0.00;106.45;DEFAULT_VEHTYPE;;3;73.00;679356.540930;18286.359118;99.418991;287.455312;13.937875;0;292.030361
2057.00;-112320365_1;9.20;12.87;1889.00;0.00;-507342038#1_0;5.10;0.00;tripinfo_1889 emissions_1889;168.00;1889;0;1170.99;0.99;0.00;96.39;DEFAULT_VEHTYPE;;4;59.00;530534.618338;14669.657694;79.409011;227.275022;11.104540;0;228.057148
2057.00;-507035611_0;29.76;13.75;2004.00;0.00;-421790823_0;5.10;0.00;tripinfo_2004 emissions_2004;53.00;2004;0;521.03;1.05;0.00;13.76;DEFAULT_VEHTYPE;;0;0.00;196563.889935;3359.203281;19.955360;82.411879;3.741035;0;84.494254
2058.00;6055576#2_0;28.53;14.33;1963.00;0.00;-421789044#0_0;5.10;0.00;tripinfo_1963 emissions_1963;95.00;1963;0;1356.32;1.05;0.00;15.84;DEFAULT_VEHTYPE;;0;0.00;373296.710001;5606.798102;34.511506;153.994245;7.348733;0;160.463386
2059.00;-507033019_0;168.89;14.57;1982.00;0.00;637504388#5_0;5.10;0.00;tripinfo_1982 emissions_1982;77.00;1982;0;876.05;1.09;0.00;16.73;DEFAULT_VEHTYPE;;0;0.00;279845.715432;4015.862442;24.812637;113.912951;4.967736;0;120.293474
2060.00;-6060452#11_0;150.87;12.66;1884.00;0.00;130908023#2_0;0.13;0.00;tripinfo_1884 emissions_1884;176.00;1884;0;1859.35;0.98;0.00;93.33;DEFAULT_VEHTYPE;;3;51.00;744755.503535;16763.140116;94.383197;316.106763;16.176581;0;320.139288
2060.00;6056755_0;133.88;13.36;1908.00;0.00;-6061783#0_0;5.10;0.00;tripinfo_1908 emissions_1908;152.00;1908;0;1267.02;1.00;0.00;64.83;DEFAULT_VEHTYPE;;2;36.00;448298.930752;9893.902960;55.677511;188.491120;8.793087;0;192.705813
2060.00;-6054454#1_0;24.45;11.70;1977.00;0.00;6060452#1_0;5.10;0.00;tripinfo_1977 emissions_1977;83.00;1977;0;749.49;0.87;0.00;18.34;DEFAULT_VEHTYPE;;0;0.00;224708.390464;3951.711531;23.260821;92.692598;4.004157;0;96.592835
2063.00;-6056686#9_0;60.55;16.69;1791.00;0.00;-6062244#0_0;5.10;0.00;tripinfo_1791 emissions_1791;272.00;1791;0;1836.29;1.28;0.00;191.98;DEFAULT_VEHTYPE;;3;137.00;1087783.649831;32854.890601;175.679773;474.026543;24.321188;0;467.598038
2063.00;-6054454#0_0;0.20;2.39;1991.00;0.00;6054055#3_0;5.10;0.00;tripinfo_1991 emissions_1991;72.00;1991;0;534.94;0.97;0.00;28.80;DEFAULT_VEHTYPE;;2;6.00;212516.390796;4009.971190;23.277525;89.288723;4.028066;0;91.351857
2064.00;-507342038#1_1;22.66;11.96;1868.00;0.00;6056686#15_0;5.10;0.00;tripinfo_1868 emissions_1868;196.00;1868;0;1135.54;0.94;0.00;136.43;DEFAULT_VEHTYPE;;3;102.00;720463.601883;23088.433758;122.390777;315.289873;16.154470;0;309.701673
2066.00;6057920_0;133.49;11.54;1777.00;0.00;-507342038#0_0;5.10;0.00;tripinfo_1777 emissions_1777;289.00;1777;0;1517.30;0.87;0.00;175.79;DEFAULT_VEHTYPE;;5;119.00;771202.999004;25840.417832;135.871379;333.771339;16.301849;0;331.514933
2066.00;-6060104_0;190.74;15.85;1868.00;1.00;507342039_0;0.20;0.00;tripinfo_1867 emissions_1867;198.00;1867;0;1395.45;1.17;0.00;122.80;DEFAULT_VEHTYPE;;5;74.00;662001.600497;18670.910298;100.838190;285.514272;14.233743;0;284.569719
2066.00;421790824#0_0;93.55;12.76;1938.00;0.00;-6055573#5_0;5.10;0.00;tripinfo_1938 emissions_1938;128.00;1938;0;1194.37;0.93;0.00;43.31;DEFAULT_VEHTYPE;;1;21.00;414470.329872;8676.079347;49.343816;173.524785;8.087694;0;178.163958
2067.00;6061786#7_0;39.58;12.96;1850.00;0.00;-130908298_0;5.10;0.00;tripinfo_1850 emissions_1850;217.00;1850;0;1972.81;1.00;0.00;95.48;DEFAULT_VEHTYPE;;2;52.00;689028.518922;16260.751268;90.255801;290.004320;13.683380;0;296.186555
2069.00;806271971_1;46.51;12.11;1583.00;4.08;806271971_0;7.10;0.00;tripinfo_Flow8.25 emissions_Flow8.25;486.00;Flow8.25;0;2102.76;1.00;158.00;185.13;bus;;5;47.00;5301063.886541;10796.883242;2299.400031;45181.079073;1120.184261;0;2260.286118
2069.00;421800694#1_1;38.24;12.67;2020.00;0.00;57692667#0_0;0.47;0.00;tripinfo_2020 emissions_2020;49.00;2020;0;500.57;1.01;0.00;20.28;DEFAULT_VEHTYPE;;1;4.00;209769.261540;3681.516264;21.791567;88.866672;4.241447;0;90.170442
2072.00;-421790824#1_0;22.05;9.90;1902.00;0.00;-130908023#2_0;0.13;0.00;tripinfo_1902 emissions_1902;170.00;1902;0;1294.21;0.87;0.00;100.99;DEFAULT_VEHTYPE;;4;70.00;579813.298548;16377.104923;88.419190;247.988528;12.509221;0;249.240234
2073.00;130908298_0;420.13;13.63;1861.00;0.00;392388948#3_0;5.10;0.00;tripinfo_1861 emissions_1861;212.00;1861;0;1754.41;1.05;0.00;114.63;DEFAULT_VEHTYPE;;3;68.00;712576.886100;18066.466502;99.267249;304.191302;14.969257;0;306.309025
2076.00;-507341800#3_0;135.08;12.34;1852.00;0.00;-6057932#7_0;5.10;0.00;tripinfo_1852 emissions_1852;224.00;1852;0;1652.58;0.95;0.00;114.03;DEFAULT_VEHTYPE;;4;77.00;651459.021447;17864.963899;96.787524;277.579366;13.339683;0;280.038347
2078.00;-6054524#2_0;103.41;13.46;2052.00;0.00;-6058243#4_0;5.10;0.00;tripinfo_2052 emissions_2052;26.00;2052;0;231.11;1.03;0.00;7.75;DEFAULT_VEHTYPE;;0;0.00;110922.985839;2007.895013;11.779247;47.144050;2.180364;0;47.680930
2079.00;6057280#4_0;21.37;10.57;1866.00;0.00;126303358#8_0;5.10;0.00;tripinfo_1866 emissions_1866;213.00;1866;0;1838.52;1.04;0.00;135.48;DEFAULT_VEHTYPE;;4;76.00;901657.385107;22725.808768;125.275004;390.075923;20.005148;0;387.585807
2079.00;627757316_0;10.65;10.55;1938.00;2.00;6061786#6_0;5.10;0.00;tripinfo_1936 emissions_1936;141.00;1936;0;535.27;0.87;0.00;94.66;DEFAULT_VEHTYPE;;2;76.00;361605.626594;14978.042675;76.697320;158.751472;7.916823;0;155.444407
2080.00;6054524#1_0;56.78;13.11;1953.00;0.00;131463037_0;5.10;0.00;tripinfo_1953 emissions_1953;127.00;1953;0;771.92;1.02;0.00;81.78;DEFAULT_VEHTYPE;;1;59.00;450899.864700;14151.140885;75.192188;196.689475;9.888739;0;193.825811
2083.00;6061786#13_0;43.18;12.38;1893.00;0.00;507342041#0_0;5.10;0.00;tripinfo_1893 emissions_1893;190.00;1893;0;1039.59;0.91;0.00;114.98;DEFAULT_VEHTYPE;;2;93.00;563639.771649;19668.286958;102.895211;244.768593;12.139359;0;242.290684
2084.00;-806271971_0;46.51;7.35;1579.00;0.08;806271971_0;7.10;0.00;tripinfo_Flow7.25 emissions_Flow7.25;505.00;Flow7.25;0;2003.97;1.00;195.00;169.14;bus;;3;31.00;5239257.845482;10984.772599;2354.160959;45182.744256;1136.550365;0;2233.871035
2085.00;421789044#1_0;117.75;9.78;1920.00;0.01;806271971_3;5.10;0.00;tripinfo_Flow2.36 emissions_Flow2.36;165.00;Flow2.36;0;971.87;0.90;42.00;37.38;passenger;;2;7.00;423636.196338;12530.329079;66.986084;180.081365;8.361270;0;182.106761
2087.00;-57692667#0_0;0.47;2.42;1869.00;0.00;126303358#7_0;5.10;0.00;tripinfo_1869 emissions_1869;218.00;1869;0;1947.23;0.75;0.00;106.41;DEFAULT_VEHTYPE;;5;55.00;736907.727151;16143.809669;91.018489;310.996138;15.066079;0;316.766444
2087.00;-6063369#3_0;49.98;14.92;2007.00;0.00;6052103#1_0;5.10;0.00;tripinfo_2007 emissions_2007;80.00;2007;0;827.13;1.07;0.00;31.52;DEFAULT_VEHTYPE;;0;0.00;352710.079772;5969.611614;35.605883;148.867535;6.980164;0;151.614317
2088.00;6054093#2_0;164.47;13.55;1895.00;0.00;-6057280#1_0;5.10;0.00;tripinfo_1895 emissions_1895;193.00;1895;0;1765.29;1.02;0.00;81.73;DEFAULT_VEHTYPE;;2;41.00;655323.758359;13790.682811;78.391679;277.763322;13.176000;0;281.696436
2088.00;-507341800#3_0;135.08;13.51;2024.00;0.00;-421789044#2_0;5.10;0.00;tripinfo_2024 emissions_2024;64.00;2024;0;678.85;1.03;0.00;12.26;DEFAULT_VEHTYPE;;0;0.00;203129.522136;3182.560394;19.245256;82.842006;3.584261;0;87.316764
2089.00;131052367_0;78.53;13.32;1829.00;1.00;6054053#3_0;5.10;0.00;tripinfo_1828 emissions_1828;260.00;1828;0;1906.06;1.01;0.00;136.28;DEFAULT_VEHTYPE;;4;60.00;788655.642428;18561.050606;103.199159;333.860706;15.682297;0;339.012146
2089.00;130907970_0;47.12;14.34;1986.00;0.00;421789039#5_0;0.20;0.00;tripinfo_1986 emissions_1986;103.00;1986;0;965.03;1.08;0.00;57.22;DEFAULT_VEHTYPE;;2;37.00;473685.092606;11734.136697;64.897924;204.321954;10.517204;0;203.617821
2090.00;-684178509#1_0;6.78;6.56;2010.00;0.00;-126303358#3_0;0.20;0.00;tripinfo_2010 emissions_2010;80.00;2010;0;539.78;0.94;0.00;45.67;DEFAULT_VEHTYPE;;1;27.00;306328.042552;8573.640323;46.350015;132.540012;6.563651;0;131.678883
2091.00;-421789039#5_2;0.20;3.27;1807.00;0.00;-6055573#12_0;5.10;0.00;tripinfo_1807 emissions_1807;284.00;1807;0;1678.09;0.92;0.00;187.01;DEFAULT_VEHTYPE;;6;127.00;816996.753860;25739.656594;136.505664;351.305250;17.431889;0;351.198847
2091.00;-112343443_0;69.48;11.97;1923.00;0.00;-6054055#3_0;5.10;0.00;tripinfo_1923 emissions_1923;168.00;1923;0;1579.56;0.88;0.00;52.26;DEFAULT_VEHTYPE;;1;16.00;513507.591651;9638.884893;56.010268;214.359572;9.767056;0;220.735378
2092.00;-130908153#3_0;33.87;13.25;1882.00;0.00;130908064#6_0;5.10;0.00;tripinfo_1882 emissions_1882;210.00;1882;0;1591.45;0.93;0.00;127.32;DEFAULT_VEHTYPE;;5;81.00;735097.077740;19289.425905;105.452542;315.103461;15.752699;0;315.989741
2092.00;6061786#4_0;34.48;2.15;2027.00;0.35;-6061783#1_1;5.10;0.00;tripinfo_Flow4.38 emissions_Flow4.38;65.00;Flow4.38;0;373.22;1.05;21.00;16.10;passenger;;0;0.00;203812.755052;6002.467652;32.112944;87.425547;4.161905;0;87.611928
2093.00;-6063369#5_0;59.74;14.88;1846.00;0.00;130908064#5_0;5.10;0.00;tripinfo_1846 emissions_1846;247.00;1846;0;1104.79;1.12;0.00;185.90;DEFAULT_VEHTYPE;;4;137.00;789084.414369;27528.476695;144.141850;346.967496;17.634899;0;339.201115
2093.00;6058243#0_0;71.65;14.06;1966.00;0.00;6056755_0;5.10;0.00;tripinfo_1966 emissions_1966;127.00;1966;0;1159.86;1.07;0.00;68.20;DEFAULT_VEHTYPE;;1;43.00;519765.062173;12914.298920;71.270266;223.253886;11.272879;0;223.426062
2093.00;6060452#11_0;150.87;13.68;2027.00;0.35;806271971_1;5.10;0.00;tripinfo_Flow3.38 emissions_Flow3.38;66.00;Flow3.38;0;407.78;1.08;21.00;16.85;passenger;;1;1.00;205761.377745;5975.152686;32.063586;88.145552;4.198571;0;88.449520
2094.00;-57692667#1_0;66.44;14.26;1906.00;0.00;-507340350#2_0;0.82;0.00;tripinfo_1906 emissions_1906;188.00;1906;0;1665.37;1.05;0.00;110.76;DEFAULT_VEHTYPE;;4;63.00;722490.533011;17099.874089;95.231415;308.769117;15.545469;0;310.569121
2095.00;-6062244#1_0;0.20;7.88;1985.00;0.00;-421789039#7_0;5.10;0.00;tripinfo_1985 emissions_1985;110.00;1985;0;1103.90;0.95;0.00;25.54;DEFAULT_VEHTYPE;;1;3.00;303781.685320;4741.960658;28.733991;124.412022;5.392493;0;130.582768
2096.00;6062805#1_1;188.34;12.60;1970.00;0.00;126303357#5_0;5.10;0.00;tripinfo_1970 emissions_1970;126.00;1970;0;1497.46;0.94;0.00;49.60;DEFAULT_VEHTYPE;;1;13.00;506982.767107;9356.470766;54.862370;215.829503;10.719584;0;217.929143
