tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
1168.00;-6056686#8_0;55.38;17.00;947.00;0.00;6057281#3_0;5.10;0.00;tripinfo_947 emissions_947;221.00;947;0;1650.81;1.23;0.00;153.08;DEFAULT_VEHTYPE;;3;98.00;945239.759486;25437.756091;138.544363;410.398809;20.950897;0;406.321331
1168.00;-6060452#9_0;6.05;12.65;956.00;0.00;-126303358#7_0;5.10;0.00;tripinfo_956 emissions_956;212.00;956;0;1513.04;0.98;0.00;140.07;DEFAULT_VEHTYPE;;6;86.00;718859.262285;19901.772612;107.809674;307.773852;15.445156;0;309.010621
1168.00;-131052367_0;77.16;9.99;1026.00;0.00;6055576#1_0;5.10;0.00;tripinfo_1026 emissions_1026;142.00;1026;0;1336.75;0.77;0.00;28.18;DEFAULT_VEHTYPE;;1;8.00;330025.983011;5415.035284;32.283172;133.580511;5.609983;0;141.864658
1170.00;-6054093#2_0;163.72;9.40;1077.00;0.00;-130908023#2_0;0.13;0.00;tripinfo_1077 emissions_1077;93.00;1077;0;818.38;0.75;0.00;11.99;DEFAULT_VEHTYPE;;0;0.00;198280.480670;3457.234402;20.338140;80.358178;3.277788;0;85.232913
1171.00;6063369#2_0;55.40;10.85;1124.00;0.00;637504389_0;5.10;0.00;tripinfo_1124 emissions_1124;47.00;1124;0;455.04;0.87;0.00;8.42;DEFAULT_VEHTYPE;;0;0.00;131053.324993;2143.066174;12.817595;53.272118;2.234372;0;56.334429
1172.00;6057932#7_0;448.83;14.34;1068.00;0.00;130908064#3_0;5.10;0.00;tripinfo_1068 emissions_1068;104.00;1068;0;1247.42;1.08;0.00;39.92;DEFAULT_VEHTYPE;;1;8.00;422546.257895;6990.122141;41.904736;177.110118;8.488741;0;181.633640
1173.00;-126303357#4_0;125.13;6.07;953.00;0.00;6057932#3_0;5.10;0.00;tripinfo_953 emissions_953;220.00;953;0;1746.80;1.09;0.00;138.73;DEFAULT_VEHTYPE;;4;58.00;729228.798609;16347.614148;91.788146;310.160556;14.917168;0;313.465661
1174.00;6060452#9_1;6.05;5.20;1015.00;0.00;-421790824#2_0;5.10;0.00;tripinfo_1015 emissions_1015;159.00;1015;0;1023.52;0.87;0.00;90.16;DEFAULT_VEHTYPE;;5;45.00;498486.702950;12791.636622;70.113766;213.919588;10.369462;0;214.280108
1175.00;6055023#1_0;141.03;12.95;985.00;0.00;-6054524#4_0;5.10;0.00;tripinfo_985 emissions_985;190.00;985;0;1445.61;0.94;0.00;104.44;DEFAULT_VEHTYPE;;2;64.00;592628.556973;16470.610573;89.143734;254.143496;12.577633;0;254.748927
1177.00;126303358#0_1;33.40;16.56;921.00;0.00;6054524#3_0;5.10;0.00;tripinfo_921 emissions_921;256.00;921;0;1320.65;1.00;0.00;174.31;DEFAULT_VEHTYPE;;5;120.00;741383.760878;24084.679906;127.185128;321.235359;15.810400;0;318.695805
1177.00;793432602#0_2;30.21;10.93;1057.00;0.00;130908064#3_0;5.10;0.00;tripinfo_1057 emissions_1057;120.00;1057;0;1253.29;0.94;0.00;37.88;DEFAULT_VEHTYPE;;1;8.00;416112.942685;6863.804960;41.187470;173.335325;8.075381;0;178.868600
1177.00;-6054382#3_0;175.32;8.62;1066.00;0.00;-6055573#7_0;5.10;0.00;tripinfo_1066 emissions_1066;111.00;1066;0;782.19;0.68;0.00;24.87;DEFAULT_VEHTYPE;;1;6.00;221848.343639;4785.614083;26.907175;90.421864;3.701201;0;95.364505
1179.00;-421789039#1_1;18.21;15.23;1142.00;0.00;-507341800#1_0;5.10;0.00;tripinfo_1142 emissions_1142;37.00;1142;0;418.95;1.15;0.00;9.59;DEFAULT_VEHTYPE;;0;0.00;145920.778536;2399.328851;14.402708;61.349068;2.839924;0;62.724834
1181.00;-6056686#5_0;0.10;12.83;1113.00;0.00;-6063369#5_0;5.10;0.00;tripinfo_1113 emissions_1113;68.00;1113;0;447.98;1.05;0.00;34.99;DEFAULT_VEHTYPE;;1;18.00;196151.764725;5023.927818;27.508604;83.772819;3.929394;0;84.318202
1182.00;-6063369#5_0;59.74;15.08;1056.00;0.00;-6061786#1_0;5.10;0.00;tripinfo_1056 emissions_1056;126.00;1056;0;1223.41;1.17;0.00;62.56;DEFAULT_VEHTYPE;;3;21.00;540887.225721;10684.481742;61.579328;232.064433;11.396504;0;232.503579
1182.00;-6055023#0_0;140.06;12.04;1083.00;0.00;130908153#5_0;5.10;0.00;tripinfo_1083 emissions_1083;99.00;1083;0;447.67;0.87;0.00;67.72;DEFAULT_VEHTYPE;;2;47.00;294578.594052;9950.537837;52.268040;127.932900;6.270897;0;126.629683
1182.00;-6058243#2_0;19.80;13.60;1095.00;0.00;-793432602#0_0;5.10;0.00;tripinfo_1095 emissions_1095;87.00;1095;0;906.56;1.07;0.00;23.59;DEFAULT_VEHTYPE;;0;0.00;333773.884832;5376.980078;32.381469;139.760579;6.361540;0;143.474579
1183.00;-6056686#7_0;21.30;13.66;1006.00;0.00;421800694#1_0;5.10;0.00;tripinfo_1006 emissions_1006;177.00;1006;0;1355.76;0.99;0.00;108.52;DEFAULT_VEHTYPE;;4;44.00;618172.004328;13843.574238;77.834602;265.065530;12.916123;0;265.726425
1184.00;-6063369#3_0;49.98;12.52;1099.00;0.00;6057932#2_0;5.10;0.00;tripinfo_1099 emissions_1099;85.00;1099;0;808.41;0.93;0.00;19.69;DEFAULT_VEHTYPE;;0;0.00;247929.181160;4161.802757;24.770023;101.839335;4.403185;0;106.574380
1185.00;6060452#1_0;38.76;13.54;1080.00;0.00;-6058243#2_0;5.10;0.00;tripinfo_1080 emissions_1080;105.00;1080;0;467.35;0.98;0.00;76.55;DEFAULT_VEHTYPE;;2;54.00;334039.078673;10814.245509;57.194463;146.286602;7.336181;0;143.591731
1186.00;6061786#15_0;162.74;15.52;1032.00;0.00;637504388#2_0;5.10;0.00;tripinfo_1032 emissions_1032;154.00;1032;0;1569.35;1.14;0.00;72.11;DEFAULT_VEHTYPE;;2;34.00;607966.128521;12556.621027;71.721147;258.396497;12.604922;0;261.338751
1187.00;126303358#3_0;0.20;24.99;1045.00;0.00;6055576#0_0;5.10;0.00;tripinfo_1045 emissions_1045;142.00;1045;0;933.34;0.92;0.00;83.27;DEFAULT_VEHTYPE;;2;49.00;453613.465231;12073.122071;65.775264;193.597133;9.431403;0;194.991328
1187.00;6057280#0_0;10.41;11.86;1079.00;0.00;-6056686#8_0;5.10;0.00;tripinfo_1079 emissions_1079;108.00;1079;0;1035.40;0.92;0.00;33.88;DEFAULT_VEHTYPE;;2;7.00;343502.807735;5666.798465;33.960279;143.634557;6.545579;0;147.656752
1188.00;507342038#1_0;22.66;10.27;1129.00;0.00;-6055573#12_0;5.10;0.00;tripinfo_1129 emissions_1129;59.00;1129;0;596.67;1.00;0.00;13.09;DEFAULT_VEHTYPE;;0;0.00;177171.128399;2874.395442;17.253461;72.490541;3.143429;0;76.158401
1189.00;6061786#4_0;34.48;5.98;1060.00;4.00;806271971_1;5.10;0.00;tripinfo_Flow4.11 emissions_Flow4.11;129.00;Flow4.11;0;832.18;0.96;21.00;43.13;motorcycle;;1;12.00;372908.071367;17209.601607;73.452987;80.373191;23.920293;0;160.318397
1191.00;-806271971_0;54.57;8.24;672.00;0.00;806271971_0;7.10;0.00;tripinfo_Flow7.7 emissions_Flow7.7;519.00;Flow7.7;0;2031.59;1.00;195.00;182.40;bus;;5;38.00;5420099.792419;11417.709512;2452.388653;46829.166797;1181.016102;0;2310.969447
1191.00;6054454#3_0;46.68;14.21;951.00;0.00;-112343453#1_0;5.10;0.00;tripinfo_951 emissions_951;240.00;951;0;2035.49;1.11;0.00;127.90;DEFAULT_VEHTYPE;;5;57.00;869052.064680;19387.169596;109.001687;371.818582;18.077566;0;373.569401
1192.00;-6057280#3_0;61.01;12.64;1052.00;0.00;-507341800#0_0;5.10;0.00;tripinfo_1052 emissions_1052;140.00;1052;0;1217.62;1.06;0.00;56.19;DEFAULT_VEHTYPE;;2;18.00;420450.822554;8102.481439;46.779800;175.398077;7.959635;0;180.734396
1194.00;6058243#2_0;19.80;14.52;1122.00;1.00;130908064#3_0;5.10;0.00;tripinfo_1121 emissions_1121;72.00;1121;0;324.54;1.12;0.00;53.00;DEFAULT_VEHTYPE;;1;36.00;228496.024850;7861.695527;41.191022;99.303699;4.898990;0;98.223036
1198.00;6054093#0_0;77.21;11.42;960.00;0.00;-130908153#6_0;5.10;0.00;tripinfo_960 emissions_960;238.00;960;0;2213.61;0.85;0.00;109.90;DEFAULT_VEHTYPE;;3;76.00;696569.200405;17405.780133;95.683194;291.942413;14.166082;0;299.428663
1199.00;6057928#0_0;32.03;12.73;1024.00;0.00;6061783#6_0;5.10;0.00;tripinfo_1024 emissions_1024;175.00;1024;0;1249.00;0.98;0.00;112.43;DEFAULT_VEHTYPE;;2;78.00;667340.232941;18714.326985;101.208866;287.960709;14.497580;0;286.864364
1200.00;-6057281#4_0;28.41;15.08;998.00;0.00;-6062805#1_0;5.10;0.00;tripinfo_998 emissions_998;202.00;998;0;1650.12;1.09;0.00;125.05;DEFAULT_VEHTYPE;;3;74.00;819464.148581;21162.268184;116.087290;354.324734;17.944426;0;352.254938
1200.00;-6057280#3_0;61.01;12.88;1127.00;0.00;-6060452#4_0;5.10;0.00;tripinfo_1127 emissions_1127;73.00;1127;0;720.21;0.94;0.00;14.89;DEFAULT_VEHTYPE;;0;0.00;218861.966853;3623.033912;21.652982;90.556714;3.979410;0;94.079410
1200.00;806271972_1;32.43;11.87;1152.00;0.00;-6060452#11_0;5.10;0.00;tripinfo_1152 emissions_1152;48.00;1152;0;480.05;0.93;0.00;8.58;DEFAULT_VEHTYPE;;0;0.00;154451.196504;2477.706808;14.916018;63.660701;2.771839;0;66.391960
1202.00;6061786#0_0;83.50;12.68;1139.00;0.00;-57692667#0_0;0.47;0.00;tripinfo_1139 emissions_1139;63.00;1139;0;816.26;0.99;0.00;22.57;DEFAULT_VEHTYPE;;1;3.00;330196.480774;5464.172333;32.903870;140.430472;7.043612;0;141.936074
1202.00;-6055573#6_0;18.42;9.60;1178.00;0.00;6060452#2_0;5.10;0.00;tripinfo_1178 emissions_1178;24.00;1178;0;216.81;0.99;0.00;7.13;DEFAULT_VEHTYPE;;0;0.00;95942.721123;1841.311889;10.669275;41.186792;1.934042;0;41.241576
1203.00;130908064#4_0;29.84;21.84;1073.00;0.00;-684178509#1_0;5.10;0.00;tripinfo_1073 emissions_1073;130.00;1073;0;752.74;1.03;0.00;86.12;DEFAULT_VEHTYPE;;3;46.00;421238.680331;12337.233662;66.206165;182.656686;9.023283;0;181.075066
1203.00;6061782#3_0;79.83;12.25;1082.00;0.00;112319055#1_0;5.10;0.00;tripinfo_1082 emissions_1082;121.00;1082;0;606.48;0.92;0.00;70.38;DEFAULT_VEHTYPE;;1;55.00;324575.781890;11830.596590;61.487180;140.137261;6.784910;0;139.525425
1203.00;6052591_0;0.20;6.38;1181.00;0.00;-6056686#8_0;5.10;0.00;tripinfo_1181 emissions_1181;22.00;1181;0;162.74;1.14;0.00;10.98;DEFAULT_VEHTYPE;;1;1.00;87184.795743;1820.135832;10.329304;37.040235;1.719047;0;37.477122
1203.00;421789044#1_0;117.75;8.07;1056.00;0.00;806271971_1;5.10;0.00;tripinfo_Flow2.11 emissions_Flow2.11;147.00;Flow2.11;0;983.76;0.96;42.00;24.42;motorcycle;;0;0.00;403546.378535;19169.348245;80.922665;88.091666;25.919952;0;173.490076
1209.00;-637504388#2_2;9.75;20.50;1053.00;0.00;130908153#2_0;5.10;0.00;tripinfo_1053 emissions_1053;156.00;1053;0;805.22;1.00;0.00;120.01;DEFAULT_VEHTYPE;;3;82.00;568542.817921;18278.518627;96.849339;248.792170;12.751911;0;244.396381
1210.00;6056686#1_2;35.42;11.83;1076.00;0.00;6054454#3_0;5.10;0.00;tripinfo_1076 emissions_1076;134.00;1076;0;1262.44;0.90;0.00;53.61;DEFAULT_VEHTYPE;;3;18.00;449624.675084;8090.808501;47.574451;189.397678;8.908178;0;193.274017
1213.00;421789039#6_0;26.64;16.35;1149.00;0.00;126303358#8_0;5.10;0.00;tripinfo_1149 emissions_1149;64.00;1149;0;891.63;1.27;0.00;28.34;DEFAULT_VEHTYPE;;0;0.00;417818.666455;7030.316121;42.194028;179.328933;9.121166;0;179.600517
1215.00;6060452#2_0;32.26;14.46;1126.00;0.00;-421789039#0_0;5.10;0.00;tripinfo_1126 emissions_1126;89.00;1126;0;1067.82;1.13;0.00;36.18;DEFAULT_VEHTYPE;;2;12.00;350587.725339;6306.871226;37.157535;147.421109;7.295866;0;150.702076
1215.00;6060452#11_0;154.07;12.40;1154.00;2.00;806271971_1;5.10;0.00;tripinfo_Flow3.12 emissions_Flow3.12;61.00;Flow3.12;0;414.00;1.06;21.00;10.84;motorcycle;;1;1.00;217340.212862;10356.292369;44.073100;46.512521;14.353583;0;93.437644
1217.00;800638464#1_0;0.34;12.73;1018.00;0.00;126303352#1_0;5.10;0.00;tripinfo_1018 emissions_1018;199.00;1018;0;1827.42;0.95;0.00;108.75;DEFAULT_VEHTYPE;;2;71.00;844018.208634;20994.742056;115.957624;361.858068;18.384392;0;362.809467
1218.00;6062805#2_1;47.25;19.59;1122.00;0.00;-130908023#1_0;5.10;0.00;tripinfo_1122 emissions_1122;96.00;1122;0;655.07;0.91;0.00;49.15;DEFAULT_VEHTYPE;;1;32.00;294450.306915;7950.173897;43.170200;125.493390;5.981701;0;126.573322
1218.00;-6054524#5_0;26.64;10.18;1171.00;0.00;-507342039_0;0.20;0.00;tripinfo_1171 emissions_1171;47.00;1171;0;380.90;0.87;0.00;11.45;DEFAULT_VEHTYPE;;0;0.00;136303.908483;2770.067159;15.798691;56.430883;2.446129;0;58.591691
1219.00;-6054055#1_0;121.89;14.66;1112.00;0.00;-421789039#3_0;5.10;0.00;tripinfo_1112 emissions_1112;107.00;1112;0;1144.19;1.09;0.00;39.28;DEFAULT_VEHTYPE;;1;15.00;412714.750725;7583.579958;44.353445;172.486336;8.210795;0;177.408289
1219.00;-507035611_0;29.76;15.51;1154.00;0.00;6056686#7_0;5.10;0.00;tripinfo_1154 emissions_1154;65.00;1154;0;794.36;1.14;0.00;13.76;DEFAULT_VEHTYPE;;0;0.00;260039.598967;3708.973541;23.002389;106.551408;4.778972;0;111.779459
1220.00;507033019_0;166.41;12.25;1049.00;0.00;-800638464#4_0;5.10;0.00;tripinfo_1049 emissions_1049;171.00;1049;0;2123.90;0.94;0.00;59.65;DEFAULT_VEHTYPE;;2;19.00;658606.029977;11013.945529;65.875750;273.369883;13.112532;0;283.105610
1221.00;806271971_0;54.57;11.41;583.00;7.00;806271971_0;7.10;0.00;tripinfo_Flow8.6 emissions_Flow8.6;638.00;Flow8.6;0;2121.90;1.00;158.00;337.61;bus;;9;185.00;6088519.063078;13690.853046;2996.815503;54039.966073;1408.891767;0;2595.810671
1224.00;-392388948#3_0;83.02;21.26;1153.00;0.00;-800638464#4_0;5.10;0.00;tripinfo_1153 emissions_1153;71.00;1153;0;390.17;1.06;0.00;54.05;DEFAULT_VEHTYPE;;1;40.00;303386.497301;9645.359705;51.195328;132.634598;6.815186;0;130.415000
1225.00;507340350#0_1;71.40;18.31;1037.00;0.00;6061783#4_0;5.10;0.00;tripinfo_1037 emissions_1037;188.00;1037;0;1531.09;0.94;0.00;106.47;DEFAULT_VEHTYPE;;2;66.00;672928.884588;17350.955957;95.105844;289.545728;14.443549;0;289.265642
1225.00;-421789039#0_1;62.12;6.38;1107.00;1.00;-806271970#1_0;5.10;0.00;tripinfo_1106 emissions_1106;118.00;1106;0;876.69;1.07;0.00;56.43;DEFAULT_VEHTYPE;;3;32.00;308509.825866;7408.505308;40.967140;129.716131;5.991654;0;132.616613
1225.00;130908153#1_0;42.21;13.11;1177.00;0.00;6056686#8_0;5.10;0.00;tripinfo_1177 emissions_1177;48.00;1177;0;435.52;0.94;0.00;18.99;DEFAULT_VEHTYPE;;0;0.00;205306.659313;3705.189741;21.759180;87.110401;4.054589;0;88.252324
1226.00;800638460#0_0;93.18;23.72;1134.00;0.00;-6060452#4_0;5.10;0.00;tripinfo_1134 emissions_1134;92.00;1134;0;570.88;1.22;0.00;65.40;DEFAULT_VEHTYPE;;1;43.00;384848.214414;11170.263389;60.108231;168.742707;8.613113;0;165.431542
1227.00;6057281#1_1;0.20;13.59;1110.00;0.00;507341800#1_0;5.10;0.00;tripinfo_1110 emissions_1110;117.00;1110;0;1003.93;1.01;0.00;59.44;DEFAULT_VEHTYPE;;1;20.00;406093.616501;8610.900806;48.837315;171.315552;7.965829;0;174.563073
1230.00;-6054382#4_0;145.10;11.71;1072.00;0.00;421800694#4_0;5.10;0.00;tripinfo_1072 emissions_1072;158.00;1072;0;682.81;0.87;0.00;113.36;DEFAULT_VEHTYPE;;2;83.00;462743.744608;16787.656672;87.390878;201.642654;10.068915;0;198.919102
1231.00;6060452#9_0;6.05;7.08;991.00;0.00;-112343453#0_0;5.10;0.00;tripinfo_991 emissions_991;240.00;991;0;1858.27;0.78;0.00;81.12;DEFAULT_VEHTYPE;;1;50.00;600380.407369;15353.367671;83.914692;250.195899;11.293690;0;258.082003
1232.00;6055573#8_0;48.70;13.86;1057.00;3.00;-637504388#0_0;0.20;0.00;tripinfo_1054 emissions_1054;175.00;1054;0;1212.31;1.00;0.00;99.64;DEFAULT_VEHTYPE;;5;56.00;592290.352346;15967.428402;86.817179;255.315806;12.493200;0;254.603052
1233.00;-507342038#1_0;22.66;11.31;1197.00;0.00;6061783#0_0;5.10;0.00;tripinfo_1197 emissions_1197;36.00;1197;0;328.79;1.04;0.00;10.56;DEFAULT_VEHTYPE;;0;0.00;148036.877402;2547.300211;15.101512;62.071972;2.804648;0;63.634630
1234.00;6061786#2_0;0.20;15.44;1042.00;0.00;-421789044#1_0;5.10;0.00;tripinfo_1042 emissions_1042;192.00;1042;0;1479.50;1.21;0.00;115.54;DEFAULT_VEHTYPE;;3;68.00;674788.555734;18006.916139;98.114215;290.376812;14.402038;0;290.065632
1234.00;131052367_0;78.53;15.24;1143.00;0.00;6051553_0;4.53;0.00;tripinfo_1143 emissions_1143;91.00;1143;0;752.08;1.15;0.00;42.18;DEFAULT_VEHTYPE;;1;15.00;294499.034437;6432.616627;36.291567;125.773054;5.945117;0;126.592973
1235.00;-6061786#0_0;80.85;11.40;977.00;0.00;130908153#2_0;5.10;0.00;tripinfo_977 emissions_977;258.00;977;0;1688.12;0.89;0.00;165.01;DEFAULT_VEHTYPE;;5;113.00;841941.626350;25423.173693;135.866693;363.910300;18.253917;0;361.920428
1238.00;-6061677#0_0;116.73;10.48;1069.00;2.00;-507341800#1_0;5.10;0.00;tripinfo_1067 emissions_1067;169.00;1067;0;1310.36;0.84;0.00;53.87;DEFAULT_VEHTYPE;;2;31.00;370993.600736;8587.535171;47.758407;153.481635;6.712748;0;159.476423
1238.00;-6061786#8_0;27.37;12.39;1170.00;0.00;-806271970#0_0;5.10;0.00;tripinfo_1170 emissions_1170;68.00;1170;0;578.63;0.97;0.00;23.30;DEFAULT_VEHTYPE;;0;0.00;210387.533442;3906.395255;22.751592;88.361191;3.992616;0;90.436694
1238.00;507340350#1_3;31.64;10.80;1177.00;4.00;421789039#5_0;0.20;0.00;tripinfo_1173 emissions_1173;61.00;1173;0;345.91;1.04;0.00;37.60;DEFAULT_VEHTYPE;;2;21.00;172790.588833;5032.035133;26.996993;74.475029;3.571431;0;74.276473
1239.00;126303358#3_1;0.20;2.66;926.00;0.00;-6057281#5_0;5.10;0.00;tripinfo_926 emissions_926;313.00;926;0;1882.94;0.83;0.00;214.82;DEFAULT_VEHTYPE;;5;144.00;1091302.326877;32429.165427;173.737485;472.509017;23.700130;0;469.111058
1239.00;6056686#8_0;56.04;13.85;1064.00;0.00;-6061783#1_0;5.10;0.00;tripinfo_1064 emissions_1064;175.00;1064;0;1164.45;1.03;0.00;97.54;DEFAULT_VEHTYPE;;3;56.00;504932.312895;14559.160433;78.230674;216.031657;10.411413;0;217.052340
1239.00;421789039#3_0;41.25;14.21;1117.00;0.00;-6060104_0;5.10;0.00;tripinfo_1117 emissions_1117;122.00;1117;0;885.07;1.09;0.00;62.16;DEFAULT_VEHTYPE;;1;46.00;344437.797267;10217.121819;54.623550;145.231075;6.863521;0;148.062160
1239.00;-637504388#4_3;2.88;10.55;1138.00;0.00;-126303352#0_0;0.20;0.00;tripinfo_1138 emissions_1138;101.00;1138;0;713.48;1.06;0.00;54.56;DEFAULT_VEHTYPE;;2;31.00;313681.661125;7692.504018;42.443570;133.759632;6.359133;0;134.839505
1241.00;-126303358#1_1;16.64;8.86;1159.00;0.00;421789044#3_0;5.10;0.00;tripinfo_1159 emissions_1159;82.00;1159;0;477.12;1.03;0.00;47.90;DEFAULT_VEHTYPE;;2;28.00;239695.014858;6859.216486;36.872595;102.481620;4.855561;0;103.036349
1243.00;6061783#0_0;92.25;16.70;1102.00;0.00;637504388#1_0;5.10;0.00;tripinfo_1102 emissions_1102;141.00;1102;0;1240.94;1.24;0.00;76.11;DEFAULT_VEHTYPE;;1;29.00;481393.650432;10813.464149;60.708848;204.545481;9.778850;0;206.931563
1244.00;-6060452#9_1;6.05;6.13;1163.00;0.00;-800638460#1_0;5.10;0.00;tripinfo_1163 emissions_1163;81.00;1163;0;656.11;0.97;0.00;35.18;DEFAULT_VEHTYPE;;2;9.00;232164.730144;4359.245672;25.332582;97.172386;4.396588;0;99.797874
1247.00;6056686#9_0;61.47;12.92;1104.00;0.00;-6060452#7_0;5.10;0.00;tripinfo_1104 emissions_1104;143.00;1104;0;1074.67;0.95;0.00;63.82;DEFAULT_VEHTYPE;;1;42.00;400980.319808;10438.550815;56.954283;168.079569;7.724148;0;172.366965
1248.00;793432602#1_2;70.35;10.19;1116.00;0.00;-6055573#8_0;5.10;0.00;tripinfo_1116 emissions_1116;132.00;1116;0;1198.86;0.85;0.00;50.88;DEFAULT_VEHTYPE;;1;15.00;372253.929707;7715.902799;43.965622;154.721417;7.183263;0;160.016964
1248.00;-507342041#3_0;169.22;12.59;1140.00;3.00;421789039#2_0;0.13;0.00;tripinfo_1137 emissions_1137;108.00;1137;0;850.07;0.97;0.00;50.01;DEFAULT_VEHTYPE;;2;34.00;318790.485955;8440.341708;45.981514;134.669122;6.441506;0;137.036276
1249.00;6057932#7_0;448.83;12.60;1021.00;0.00;6055023#1_0;5.10;0.00;tripinfo_1021 emissions_1021;228.00;1021;0;2306.94;0.96;0.00;95.37;DEFAULT_VEHTYPE;;2;54.00;856137.235104;18572.200939;105.084210;360.977745;17.583996;0;368.018161
1249.00;-6058243#6_1;0.20;7.44;1190.00;0.00;421789039#3_0;5.10;0.00;tripinfo_1190 emissions_1190;59.00;1190;0;570.01;1.05;0.00;22.80;DEFAULT_VEHTYPE;;1;6.00;204317.173568;3886.153958;22.575238;86.670416;4.108602;0;87.827097
1250.00;6056686#10_0;29.87;10.60;1145.00;0.00;-6055023#0_0;5.10;0.00;tripinfo_1145 emissions_1145;105.00;1145;0;537.48;0.89;0.00;61.34;DEFAULT_VEHTYPE;;2;38.00;286902.441085;9109.411192;48.233255;123.764119;5.922280;0;123.329704
1251.00;-6054454#3_0;46.68;12.70;1088.00;0.00;-6063369#7_0;5.10;0.00;tripinfo_1088 emissions_1088;163.00;1088;0;969.36;0.93;0.00;110.46;DEFAULT_VEHTYPE;;2;80.00;642274.560406;19232.426957;102.974377;280.878792;14.300047;0;276.089937
1255.00;793432602#3_2;110.32;14.65;1003.00;2.00;6061786#5_0;5.10;0.00;tripinfo_1001 emissions_1001;252.00;1001;0;1656.63;1.10;0.00;163.71;DEFAULT_VEHTYPE;;5;106.00;803677.666028;22819.345601;122.905452;343.238579;16.847158;0;345.471787
1256.00;130908023#0_2;11.80;12.38;1063.00;0.00;6055573#4_0;4.76;0.00;tripinfo_1063 emissions_1063;193.00;1063;0;884.61;1.09;0.00;138.59;DEFAULT_VEHTYPE;;5;103.00;600983.589174;21250.083057;110.920915;262.279192;13.097934;0;258.343553
1256.00;-6054524#1_0;56.78;14.49;1158.00;2.00;421800694#4_0;5.10;0.00;tripinfo_1156 emissions_1156;98.00;1156;0;975.59;1.10;0.00;51.36;DEFAULT_VEHTYPE;;2;14.00;431512.062396;8148.825581;47.505637;184.776009;9.085637;0;185.487753
1257.00;-6055573#0_0;257.60;13.59;1075.00;0.00;130908064#7_0;5.10;0.00;tripinfo_1075 emissions_1075;182.00;1075;0;1296.09;1.01;0.00;107.83;DEFAULT_VEHTYPE;;2;69.00;604719.067711;17205.785501;92.734381;259.436827;12.766986;0;259.946572
1257.00;-6055573#3_0;18.93;8.61;1198.00;2.00;-130908064#4_0;5.10;0.00;tripinfo_1196 emissions_1196;59.00;1196;0;368.09;0.88;0.00;26.06;DEFAULT_VEHTYPE;;2;5.00;144338.949965;3247.164402;18.161984;60.463016;2.670605;0;62.045766
1258.00;6057920_0;133.49;12.48;1157.00;0.00;-637504388#0_0;0.20;0.00;tripinfo_1157 emissions_1157;101.00;1157;0;418.72;0.90;0.00;65.25;DEFAULT_VEHTYPE;;1;52.00;291809.933416;11379.547872;58.680769;127.469738;6.311351;0;125.440667
1259.00;-6057280#0_0;10.41;7.21;1123.00;0.00;-793432602#2_0;5.10;0.00;tripinfo_1123 emissions_1123;136.00;1123;0;1075.84;0.92;0.00;69.89;DEFAULT_VEHTYPE;;2;45.00;425794.694373;11553.575497;62.792485;181.910424;9.041931;0;183.033095
1261.00;-6057932#2_0;34.34;12.88;1217.00;0.00;6055573#3_0;5.10;0.00;tripinfo_1217 emissions_1217;44.00;1217;0;451.96;1.13;0.00;12.99;DEFAULT_VEHTYPE;;0;0.00;162356.158643;2712.747641;16.185455;68.304939;3.151813;0;69.789704
1261.00;112319055#1_3;145.57;15.00;1218.00;0.00;-6061782#1_0;5.10;0.00;tripinfo_1218 emissions_1218;43.00;1218;0;503.79;1.08;0.00;10.80;DEFAULT_VEHTYPE;;0;0.00;186242.135349;2911.729472;17.661768;77.916794;3.598611;0;80.057113
1261.00;-507342040#0_1;66.41;10.04;1226.00;0.00;-806271970#1_0;5.10;0.00;tripinfo_1226 emissions_1226;35.00;1226;0;274.27;0.80;0.00;7.28;DEFAULT_VEHTYPE;;0;0.00;109991.907991;2195.390844;12.582624;46.317451;2.063926;0;47.281004
1263.00;130908064#2_0;32.34;5.36;1136.00;0.00;6054524#3_0;5.10;0.00;tripinfo_1136 emissions_1136;127.00;1136;0;940.73;1.06;0.00;65.15;DEFAULT_VEHTYPE;;2;42.00;375893.500287;10067.268286;54.711941;160.177995;7.697527;0;161.582617
1263.00;-6057280#0_0;10.41;9.02;1146.00;0.00;-6055573#0_0;5.10;0.00;tripinfo_1146 emissions_1146;117.00;1146;0;1133.62;1.15;0.00;49.86;DEFAULT_VEHTYPE;;2;16.00;405199.292982;7935.342922;45.727500;170.107297;8.104181;0;174.178014
1263.00;6063369#7_0;55.64;12.78;1199.00;0.00;6055573#3_0;5.10;0.00;tripinfo_1199 emissions_1199;64.00;1199;0;622.81;0.92;0.00;13.29;DEFAULT_VEHTYPE;;0;0.00;195133.794439;3270.459501;19.483798;80.751577;3.536359;0;83.879725
